,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value(£),Wage(£),Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height(cm.),Weight(lbs.),Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Best Position,Best Overall Rating,Year_Joined
16085,217805,A. Martín Arias,23,https://cdn.sofifa.com/players/217/805/17_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,70,76,Gimnasia y Esgrima La Plata,https://cdn.sofifa.com/teams/101084/light_30.png,1600000.0,7000.0,1135,Right,1.0,3.0,1.0,Medium/ Medium,Normal (185+),No,GK,31.0,2013-01-01,None,2020.0,185.42000000000002,176,20.0,19.0,14.0,29.0,12.0,18.0,17.0,14.0,22.0,22.0,49.0,42.0,32.0,68.0,55.0,18.0,54.0,33.0,65.0,15.0,25.0,27.0,19.0,25.0,23.0,25.0,15.0,18.0,16.0,76.0,56.0,76.0,68.0,73.0,GK,69.0,2013
16086,184763,Y. Thuram,27,https://cdn.sofifa.com/players/184/763/17_60.png,France,https://cdn.sofifa.com/flags/fr.png,66,68,Le Havre AC,https://cdn.sofifa.com/teams/1738/light_30.png,600000.0,2000.0,1135,Right,2.0,2.0,1.0,Medium/ Medium,Stocky (185+),No,GK,16.0,2016-08-01,None,2019.0,187.96,198,12.0,14.0,14.0,27.0,14.0,11.0,9.0,19.0,39.0,13.0,39.0,38.0,67.0,65.0,46.0,39.0,67.0,34.0,68.0,14.0,15.0,23.0,12.0,38.0,35.0,36.0,10.0,17.0,9.0,65.0,63.0,67.0,67.0,65.0,GK,65.0,2016
16087,211621,K. Jałocha,25,https://cdn.sofifa.com/players/211/621/17_60.png,Poland,https://cdn.sofifa.com/flags/pl.png,63,68,Arka Gdynia,https://cdn.sofifa.com/teams/111082/light_30.png,375000.0,1000.0,1135,Right,1.0,3.0,1.0,Medium/ Medium,Lean (185+),No,GK,13.0,2017-09-11,Legia Warszawa,2017.0,200.66,205,21.0,18.0,16.0,32.0,19.0,31.0,20.0,19.0,23.0,24.0,47.0,49.0,37.0,51.0,32.0,25.0,55.0,17.0,79.0,18.0,22.0,17.0,14.0,26.0,29.0,30.0,13.0,28.0,32.0,63.0,57.0,68.0,72.0,61.0,GK,62.0,2017
16088,209981,Y. Bounou,25,https://cdn.sofifa.com/players/209/981/17_60.png,Morocco,https://cdn.sofifa.com/flags/ma.png,71,75,Girona FC,https://cdn.sofifa.com/teams/110062/light_30.png,1800000.0,7000.0,1134,Left,1.0,3.0,1.0,Medium/ Medium,Lean (185+),No,GK,13.0,2016-07-12,None,2018.0,193.04,172,15.0,14.0,14.0,39.0,23.0,20.0,12.0,19.0,44.0,12.0,37.0,34.0,38.0,69.0,29.0,25.0,48.0,43.0,69.0,19.0,25.0,12.0,10.0,37.0,24.0,39.0,20.0,18.0,15.0,68.0,78.0,69.0,71.0,64.0,GK,70.0,2016
16089,223454,E. Konyukhov,29,https://cdn.sofifa.com/players/223/454/17_60.png,Russia,https://cdn.sofifa.com/flags/ru.png,69,69,Krylya Sovetov Samara,https://cdn.sofifa.com/teams/100764/light_30.png,875000.0,10000.0,1134,Right,1.0,2.0,1.0,Medium/ Medium,Normal (185+),No,SUB,13.0,2014-07-03,None,2017.0,187.96,190,12.0,17.0,19.0,26.0,21.0,13.0,18.0,19.0,27.0,18.0,42.0,47.0,31.0,60.0,47.0,18.0,58.0,33.0,76.0,20.0,20.0,22.0,12.0,32.0,23.0,55.0,21.0,19.0,14.0,72.0,62.0,75.0,69.0,71.0,GK,68.0,2014
16090,235582,L. Badiashile,18,https://cdn.sofifa.com/players/235/582/17_60.png,France,https://cdn.sofifa.com/flags/fr.png,66,81,AS Monaco,https://cdn.sofifa.com/teams/69/light_30.png,1100000.0,4000.0,1134,Right,1.0,3.0,1.0,Medium/ Medium,Normal (185+),No,SUB,40.0,2015-09-01,None,2021.0,185.42000000000002,176,10.0,8.0,16.0,55.0,8.0,18.0,13.0,11.0,47.0,25.0,32.0,42.0,42.0,52.0,35.0,55.0,62.0,48.0,63.0,6.0,25.0,15.0,6.0,53.0,12.0,48.0,8.0,16.0,17.0,68.0,66.0,65.0,67.0,68.0,GK,65.0,2015
16091,238197,S. Bone,17,https://cdn.sofifa.com/players/238/197/17_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,51,63,Shamrock Rovers,https://cdn.sofifa.com/teams/306/light_30.png,50000.0,500.0,1134,Right,1.0,2.0,2.0,Medium/ Medium,Stocky (170-185),No,SUB,29.0,2017-02-01,None,2017.0,182.88,187,22.0,15.0,42.0,30.0,23.0,24.0,26.0,23.0,33.0,31.0,45.0,55.0,43.0,44.0,55.0,36.0,68.0,61.0,68.0,16.0,43.0,54.0,20.0,30.0,30.0,38.0,42.0,58.0,48.0,7.0,7.0,13.0,9.0,13.0,CB,50.0,2017
16092,237612,F. Delli Carri,17,https://cdn.sofifa.com/players/237/612/17_60.png,Italy,https://cdn.sofifa.com/flags/it.png,55,77,Pescara,https://cdn.sofifa.com/teams/200/light_30.png,170000.0,2000.0,1134,Right,1.0,3.0,2.0,Medium/ Medium,Lean (185+),No,RES,25.0,2016-12-21,None,2019.0,187.96,176,18.0,17.0,62.0,55.0,22.0,29.0,20.0,18.0,48.0,42.0,43.0,50.0,38.0,44.0,42.0,35.0,68.0,34.0,55.0,31.0,53.0,50.0,15.0,13.0,18.0,51.0,59.0,57.0,47.0,10.0,9.0,6.0,14.0,12.0,CB,54.0,2016
16093,230164,Luciano Cacheira,32,https://cdn.sofifa.com/players/230/164/17_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,69,69,América FC (Minas Gerais),https://cdn.sofifa.com/teams/112001/light_30.png,775000.0,8000.0,1134,Right,1.0,2.0,1.0,Medium/ Medium,Normal (170-185),No,SUB,12.0,2015-01-01,None,2020.0,180.34,165,13.0,9.0,22.0,26.0,39.0,13.0,21.0,22.0,33.0,14.0,29.0,33.0,49.0,66.0,50.0,33.0,64.0,22.0,38.0,15.0,33.0,8.0,11.0,48.0,26.0,22.0,11.0,18.0,22.0,76.0,62.0,77.0,55.0,76.0,GK,68.0,2015
16094,207712,N. Bertrams,23,https://cdn.sofifa.com/players/207/712/17_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,63,70,Willem II,https://cdn.sofifa.com/teams/1907/light_30.png,400000.0,2000.0,1133,Right,1.0,2.0,1.0,Medium/ Medium,Normal (185+),No,SUB,23.0,2015-07-29,None,2017.0,187.96,181,16.0,17.0,15.0,30.0,14.0,16.0,18.0,12.0,26.0,26.0,55.0,47.0,31.0,60.0,57.0,33.0,66.0,36.0,57.0,18.0,19.0,26.0,19.0,27.0,30.0,31.0,18.0,20.0,17.0,65.0,66.0,57.0,59.0,60.0,GK,62.0,2015
16095,158657,T. Kessler,30,https://cdn.sofifa.com/players/158/657/17_60.png,Germany,https://cdn.sofifa.com/flags/de.png,71,71,1. FC Köln,https://cdn.sofifa.com/teams/31/light_30.png,1300000.0,15000.0,1133,Right,1.0,3.0,1.0,Medium/ Medium,Normal (185+),No,SUB,18.0,2007-01-21,None,2019.0,198.12,203,14.0,13.0,15.0,23.0,11.0,14.0,15.0,14.0,33.0,21.0,45.0,49.0,45.0,68.0,40.0,21.0,63.0,38.0,69.0,14.0,39.0,25.0,15.0,22.0,16.0,51.0,13.0,14.0,15.0,72.0,69.0,67.0,70.0,71.0,GK,70.0,2007
16096,198838,Pau Torres,29,https://cdn.sofifa.com/players/198/838/17_60.png,Spain,https://cdn.sofifa.com/flags/es.png,68,68,Real Valladolid CF,https://cdn.sofifa.com/teams/462/light_30.png,725000.0,5000.0,1133,Left,1.0,2.0,1.0,Medium/ Medium,Normal (185+),No,SUB,1.0,2016-07-08,None,2018.0,185.42000000000002,174,15.0,20.0,14.0,34.0,14.0,20.0,13.0,19.0,25.0,14.0,53.0,59.0,61.0,61.0,53.0,22.0,67.0,43.0,42.0,12.0,37.0,17.0,12.0,31.0,19.0,39.0,10.0,3.0,7.0,66.0,64.0,65.0,73.0,68.0,GK,67.0,2016
16097,178143,E. Birniçan,27,https://cdn.sofifa.com/players/178/143/17_60.png,Turkey,https://cdn.sofifa.com/flags/tr.png,67,67,Kasimpaşa SK,https://cdn.sofifa.com/teams/111339/light_30.png,600000.0,10000.0,1133,Right,1.0,1.0,1.0,Medium/ Medium,Normal (170-185),No,SUB,34.0,2015-07-09,None,2018.0,180.34,161,15.0,12.0,16.0,22.0,15.0,15.0,13.0,13.0,26.0,20.0,52.0,52.0,55.0,60.0,55.0,16.0,59.0,32.0,71.0,17.0,42.0,13.0,12.0,45.0,24.0,33.0,14.0,11.0,13.0,63.0,62.0,53.0,73.0,72.0,GK,66.0,2015
16098,152181,M. Gspurning,35,https://cdn.sofifa.com/players/152/181/17_60.png,Austria,https://cdn.sofifa.com/flags/at.png,68,68,1. FC Union Berlin,https://cdn.sofifa.com/teams/1831/light_30.png,500000.0,7000.0,1133,Right,2.0,2.0,1.0,Medium/ Medium,Normal (185+),No,SUB,30.0,2016-08-03,None,2018.0,195.58,209,15.0,19.0,12.0,37.0,13.0,20.0,14.0,12.0,36.0,18.0,30.0,32.0,27.0,66.0,56.0,23.0,71.0,38.0,78.0,18.0,39.0,22.0,13.0,18.0,20.0,56.0,14.0,20.0,19.0,67.0,66.0,66.0,65.0,69.0,GK,67.0,2016
16099,222485,B. Bellot,25,https://cdn.sofifa.com/players/222/485/17_60.png,Germany,https://cdn.sofifa.com/flags/de.png,65,66,RB Leipzig,https://cdn.sofifa.com/teams/112172/light_30.png,500000.0,8000.0,1133,Right,1.0,3.0,1.0,Medium/ Medium,Lean (185+),No,RES,22.0,2009-07-01,None,2018.0,185.42000000000002,179,17.0,9.0,18.0,36.0,10.0,18.0,17.0,17.0,37.0,25.0,44.0,43.0,49.0,66.0,52.0,20.0,69.0,30.0,51.0,10.0,21.0,21.0,16.0,43.0,24.0,42.0,14.0,16.0,14.0,66.0,60.0,71.0,59.0,70.0,GK,64.0,2009
16100,238300,M. Pais,25,https://cdn.sofifa.com/players/238/300/17_60.png,United States,https://cdn.sofifa.com/flags/us.png,57,62,Toronto FC,https://cdn.sofifa.com/teams/111651/light_30.png,130000.0,1000.0,1133,Right,1.0,2.0,1.0,Medium/ Medium,Lean (185+),No,RES,40.0,2017-04-04,None,2017.0,193.04,201,17.0,16.0,18.0,34.0,18.0,18.0,16.0,15.0,36.0,15.0,34.0,38.0,49.0,47.0,48.0,17.0,62.0,42.0,79.0,19.0,43.0,19.0,14.0,47.0,25.0,39.0,17.0,22.0,22.0,55.0,55.0,59.0,59.0,58.0,GK,56.0,2017
16101,53525,Paulo Lopes,38,https://cdn.sofifa.com/players/053/525/17_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,69,69,SL Benfica,https://cdn.sofifa.com/teams/234/light_30.png,170000.0,4000.0,1133,Right,1.0,2.0,1.0,Medium/ Medium,Normal (185+),No,RES,13.0,2012-07-01,None,2018.0,185.42000000000002,176,14.0,12.0,12.0,32.0,14.0,17.0,17.0,11.0,33.0,14.0,38.0,43.0,58.0,60.0,56.0,18.0,75.0,32.0,68.0,9.0,30.0,18.0,10.0,36.0,20.0,39.0,14.0,15.0,19.0,68.0,75.0,60.0,69.0,66.0,GK,68.0,2012
16102,230038,A. Maisonnial,18,https://cdn.sofifa.com/players/230/038/17_60.png,France,https://cdn.sofifa.com/flags/fr.png,66,79,AS Saint-Étienne,https://cdn.sofifa.com/teams/1819/light_30.png,925000.0,3000.0,1133,Right,1.0,3.0,1.0,Medium/ Medium,Normal (185+),No,RES,1.0,2015-05-26,None,2018.0,187.96,163,15.0,16.0,20.0,24.0,18.0,18.0,19.0,16.0,20.0,17.0,62.0,63.0,32.0,52.0,62.0,18.0,58.0,41.0,65.0,16.0,22.0,19.0,19.0,29.0,12.0,23.0,12.0,18.0,20.0,70.0,66.0,62.0,64.0,68.0,GK,65.0,2015
16103,193188,A. Dykstra,30,https://cdn.sofifa.com/players/193/188/17_60.png,United States,https://cdn.sofifa.com/flags/us.png,62,62,Sporting Kansas City,https://cdn.sofifa.com/teams/696/light_30.png,230000.0,2000.0,1133,Right,1.0,1.0,1.0,Medium/ Medium,Lean (185+),No,SUB,21.0,2017-01-10,None,2017.0,193.04,194,16.0,13.0,15.0,29.0,14.0,15.0,20.0,14.0,23.0,18.0,55.0,48.0,54.0,60.0,19.0,24.0,66.0,45.0,79.0,18.0,41.0,22.0,14.0,45.0,12.0,32.0,14.0,14.0,19.0,62.0,61.0,63.0,61.0,60.0,GK,61.0,2017
16104,171805,Peçanha,36,https://cdn.sofifa.com/players/171/805/17_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,69,69,CD Feirense,https://cdn.sofifa.com/teams/10019/light_30.png,450000.0,3000.0,1133,Left,1.0,2.0,1.0,Medium/ Medium,Lean (185+),No,GK,1.0,2016-07-01,None,2017.0,185.42000000000002,170,11.0,9.0,13.0,34.0,20.0,11.0,13.0,13.0,32.0,20.0,44.0,43.0,60.0,71.0,39.0,29.0,78.0,33.0,63.0,9.0,29.0,21.0,13.0,44.0,11.0,23.0,11.0,13.0,13.0,69.0,66.0,61.0,67.0,70.0,GK,68.0,2016
16105,209750,I. Lawlor,21,https://cdn.sofifa.com/players/209/750/17_60.png,Republic of Ireland,https://cdn.sofifa.com/flags/ie.png,61,73,Doncaster Rovers,https://cdn.sofifa.com/teams/142/light_30.png,375000.0,2000.0,1132,Right,1.0,3.0,1.0,Medium/ Medium,Normal (185+),No,GK,38.0,2017-01-13,None,2019.0,193.04,176,14.0,13.0,12.0,33.0,13.0,21.0,12.0,12.0,25.0,34.0,43.0,46.0,54.0,51.0,43.0,22.0,76.0,28.0,72.0,16.0,37.0,15.0,14.0,35.0,41.0,42.0,19.0,11.0,16.0,61.0,64.0,59.0,60.0,60.0,GK,60.0,2017
16106,236424,A. Moczadło,19,https://cdn.sofifa.com/players/236/424/17_60.png,Poland,https://cdn.sofifa.com/flags/pl.png,54,69,Arka Gdynia,https://cdn.sofifa.com/teams/111082/light_30.png,130000.0,500.0,1132,Right,1.0,3.0,1.0,Medium/ Medium,Normal (170-185),No,SUB,30.0,2016-07-01,None,2018.0,182.88,172,34.0,7.0,15.0,47.0,24.0,31.0,41.0,11.0,45.0,24.0,34.0,38.0,41.0,43.0,51.0,21.0,55.0,23.0,57.0,12.0,34.0,22.0,9.0,47.0,29.0,28.0,21.0,21.0,26.0,52.0,57.0,54.0,59.0,47.0,GK,53.0,2016
16107,50723,S. Taylor,35,https://cdn.sofifa.com/players/050/723/17_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,67,67,Southampton,https://cdn.sofifa.com/teams/17/light_30.png,425000.0,15000.0,1132,Right,1.0,2.0,1.0,Medium/ Medium,Normal (185+),Yes,SUB,28.0,2016-08-27,None,2018.0,195.58,190,13.0,11.0,20.0,28.0,12.0,11.0,13.0,11.0,18.0,26.0,51.0,52.0,54.0,68.0,51.0,25.0,32.0,44.0,76.0,13.0,40.0,24.0,13.0,21.0,41.0,62.0,11.0,12.0,12.0,64.0,70.0,63.0,65.0,67.0,GK,66.0,2016
16108,114764,Iraizoz,35,https://cdn.sofifa.com/players/114/764/17_60.png,Spain,https://cdn.sofifa.com/flags/es.png,77,77,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/light_30.png,4000000.0,15000.0,1132,Right,2.0,3.0,1.0,Medium/ Medium,Normal (185+),No,SUB,1.0,2007-08-01,None,2017.0,190.5,196,11.0,12.0,13.0,29.0,16.0,11.0,12.0,13.0,20.0,15.0,32.0,33.0,28.0,73.0,52.0,20.0,47.0,33.0,83.0,14.0,38.0,23.0,16.0,53.0,13.0,54.0,13.0,11.0,12.0,69.0,81.0,80.0,85.0,71.0,GK,76.0,2007
16109,214076,N. Vikonis,32,https://cdn.sofifa.com/players/214/076/17_60.png,Uruguay,https://cdn.sofifa.com/flags/uy.png,74,74,Millonarios FC,https://cdn.sofifa.com/teams/101105/light_30.png,2500000.0,4000.0,1132,Left,1.0,3.0,1.0,Medium/ Medium,Normal (170-185),No,SUB,27.0,2015-12-04,None,2018.0,182.88,168,15.0,17.0,15.0,26.0,17.0,17.0,15.0,14.0,24.0,21.0,39.0,42.0,38.0,68.0,42.0,23.0,60.0,34.0,60.0,11.0,24.0,23.0,15.0,41.0,22.0,30.0,19.0,14.0,14.0,72.0,76.0,68.0,72.0,74.0,GK,73.0,2015
16110,166937,A. Sinitsyn,28,https://cdn.sofifa.com/players/166/937/17_60.png,Russia,https://cdn.sofifa.com/flags/ru.png,74,75,FC Krasnodar,https://cdn.sofifa.com/teams/112218/light_30.png,3300000.0,30000.0,1132,Right,1.0,3.0,1.0,Medium/ Medium,Normal (185+),No,SUB,88.0,2012-07-02,None,2019.0,195.58,190,14.0,12.0,14.0,33.0,21.0,16.0,12.0,19.0,18.0,20.0,44.0,39.0,43.0,68.0,37.0,22.0,72.0,35.0,74.0,18.0,21.0,17.0,9.0,20.0,21.0,51.0,14.0,16.0,18.0,73.0,73.0,71.0,74.0,74.0,GK,73.0,2012
16111,215698,M. Maignan,20,https://cdn.sofifa.com/players/215/698/17_60.png,France,https://cdn.sofifa.com/flags/fr.png,67,77,LOSC Lille,https://cdn.sofifa.com/teams/65/light_30.png,1000000.0,10000.0,1131,Right,1.0,3.0,1.0,Medium/ Medium,Normal (185+),No,SUB,16.0,2015-08-18,None,2020.0,190.5,201,18.0,13.0,17.0,33.0,16.0,22.0,14.0,16.0,19.0,24.0,44.0,43.0,39.0,64.0,55.0,19.0,68.0,24.0,72.0,20.0,17.0,24.0,14.0,42.0,15.0,27.0,17.0,12.0,19.0,69.0,65.0,63.0,65.0,69.0,GK,66.0,2015
16112,228845,H. Sandvik,26,https://cdn.sofifa.com/players/228/845/17_60.png,Norway,https://cdn.sofifa.com/flags/no.png,59,61,FK Haugesund,https://cdn.sofifa.com/teams/1463/light_30.png,160000.0,1000.0,1131,Right,1.0,3.0,1.0,Medium/ Medium,Normal (170-185),No,SUB,12.0,2016-01-01,None,2017.0,182.88,165,21.0,22.0,17.0,24.0,20.0,22.0,20.0,21.0,22.0,28.0,34.0,46.0,41.0,57.0,57.0,43.0,53.0,43.0,56.0,20.0,21.0,22.0,8.0,32.0,31.0,25.0,21.0,19.0,22.0,58.0,58.0,57.0,56.0,59.0,GK,58.0,2016
16113,200896,V. Stoyanov,29,https://cdn.sofifa.com/players/200/896/17_60.png,Bulgaria,https://cdn.sofifa.com/flags/bg.png,74,74,AS Monaco,https://cdn.sofifa.com/flags/bg.png,0.0,0.0,1131,Right,1.0,1.0,1.0,Medium/ Medium,Normal (185+),No,GK,23.0,2017-09-11,None,2026.0,187.96,201,12.0,11.0,16.0,29.0,11.0,11.0,11.0,11.0,25.0,21.0,48.0,50.0,37.0,71.0,42.0,16.0,54.0,35.0,75.0,15.0,26.0,23.0,15.0,46.0,18.0,53.0,13.0,12.0,11.0,71.0,75.0,71.0,73.0,76.0,GK,73.0,2017
16114,223438,T. Renault,32,https://cdn.sofifa.com/players/223/438/17_60.png,France,https://cdn.sofifa.com/flags/fr.png,67,67,US Orléans Loiret Football,https://cdn.sofifa.com/teams/112276/light_30.png,550000.0,4000.0,1131,Right,1.0,2.0,1.0,Medium/ Medium,Normal (170-185),No,GK,1.0,2006-07-01,None,2018.0,182.88,176,20.0,14.0,15.0,30.0,18.0,19.0,17.0,16.0,14.0,26.0,45.0,43.0,46.0,64.0,60.0,26.0,56.0,28.0,60.0,15.0,26.0,27.0,19.0,12.0,33.0,27.0,15.0,21.0,17.0,67.0,64.0,62.0,67.0,69.0,GK,66.0,2006
16115,162052,D. Ousted,31,https://cdn.sofifa.com/players/162/052/17_60.png,Denmark,https://cdn.sofifa.com/flags/dk.png,73,73,Vancouver Whitecaps FC,https://cdn.sofifa.com/teams/101112/light_30.png,2300000.0,7000.0,1131,Right,1.0,3.0,1.0,Medium/ Medium,Normal (185+),No,GK,1.0,2013-06-26,None,2018.0,193.04,194,12.0,14.0,14.0,26.0,14.0,15.0,13.0,13.0,38.0,20.0,38.0,36.0,39.0,74.0,44.0,25.0,60.0,33.0,64.0,15.0,35.0,9.0,12.0,50.0,21.0,48.0,12.0,19.0,13.0,70.0,73.0,67.0,70.0,73.0,GK,72.0,2013
16116,138247,K. Stuhr-Ellegaard,33,https://cdn.sofifa.com/players/138/247/17_60.png,Denmark,https://cdn.sofifa.com/flags/dk.png,72,72,IF Elfsborg,https://cdn.sofifa.com/teams/700/light_30.png,1500000.0,4000.0,1131,Right,1.0,2.0,1.0,Medium/ Medium,Normal (185+),No,GK,1.0,2012-01-01,None,2020.0,195.58,205,12.0,12.0,13.0,40.0,13.0,14.0,11.0,14.0,35.0,25.0,37.0,43.0,31.0,67.0,30.0,23.0,54.0,30.0,77.0,14.0,36.0,24.0,14.0,53.0,14.0,50.0,12.0,14.0,12.0,67.0,76.0,73.0,74.0,67.0,GK,71.0,2012
16117,107579,F. Agliardi,33,https://cdn.sofifa.com/players/107/579/17_60.png,Italy,https://cdn.sofifa.com/flags/it.png,70,70,Cesena,https://cdn.sofifa.com/teams/110915/light_30.png,950000.0,3000.0,1130,Left,1.0,3.0,1.0,Medium/ Medium,Normal (185+),No,GK,1.0,2014-07-02,None,2019.0,190.5,190,12.0,12.0,9.0,32.0,15.0,15.0,15.0,17.0,33.0,23.0,45.0,46.0,50.0,68.0,33.0,23.0,72.0,32.0,64.0,13.0,39.0,21.0,13.0,33.0,21.0,55.0,12.0,10.0,11.0,70.0,68.0,62.0,69.0,72.0,GK,69.0,2014
16118,229091,B. Peacock-Farrell,19,https://cdn.sofifa.com/players/229/091/17_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,62,78,Leeds United,https://cdn.sofifa.com/teams/8/light_30.png,525000.0,2000.0,1130,Left,1.0,2.0,1.0,Medium/ Medium,Lean (185+),No,RES,30.0,2015-06-02,None,2020.0,187.96,161,14.0,11.0,17.0,28.0,11.0,17.0,20.0,11.0,26.0,19.0,54.0,51.0,40.0,57.0,69.0,28.0,68.0,34.0,48.0,22.0,24.0,20.0,14.0,38.0,29.0,34.0,13.0,20.0,20.0,61.0,62.0,63.0,58.0,63.0,GK,61.0,2015
16119,203622,E. Gorodov,30,https://cdn.sofifa.com/players/203/622/17_60.png,Russia,https://cdn.sofifa.com/flags/ru.png,68,68,Terek Grozny,https://cdn.sofifa.com/teams/110109/light_30.png,700000.0,15000.0,1130,Right,1.0,2.0,1.0,Medium/ Medium,Normal (185+),No,GK,16.0,2013-07-01,None,2019.0,187.96,190,16.0,12.0,11.0,34.0,11.0,13.0,16.0,14.0,35.0,21.0,50.0,42.0,65.0,59.0,47.0,18.0,50.0,35.0,68.0,14.0,39.0,23.0,13.0,31.0,16.0,49.0,14.0,11.0,16.0,62.0,67.0,64.0,74.0,69.0,GK,67.0,2013
16120,201931,Gabriel,23,https://cdn.sofifa.com/players/201/931/17_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,74,80,Cagliari,https://cdn.sofifa.com/teams/1842/light_30.png,4000000.0,30000.0,1129,Right,1.0,2.0,1.0,Medium/ Medium,Lean (185+),No,SUB,28.0,2017-09-11,Milan,2017.0,193.04,198,14.0,11.0,12.0,26.0,10.0,12.0,12.0,12.0,17.0,23.0,38.0,34.0,58.0,69.0,48.0,15.0,72.0,34.0,60.0,19.0,28.0,25.0,10.0,45.0,22.0,45.0,11.0,19.0,13.0,77.0,74.0,61.0,69.0,79.0,GK,73.0,2017
16121,191011,L. Sepe,25,https://cdn.sofifa.com/players/191/011/17_60.png,Italy,https://cdn.sofifa.com/flags/it.png,74,77,Napoli,https://cdn.sofifa.com/teams/48/light_30.png,3500000.0,40000.0,1129,Left,1.0,2.0,1.0,Medium/ Medium,Normal (185+),No,RES,22.0,2008-07-01,None,2022.0,185.42000000000002,165,12.0,14.0,13.0,32.0,18.0,14.0,13.0,12.0,31.0,22.0,49.0,46.0,46.0,71.0,34.0,21.0,57.0,27.0,68.0,19.0,12.0,20.0,10.0,43.0,17.0,43.0,11.0,19.0,19.0,73.0,75.0,61.0,71.0,79.0,GK,73.0,2008
16122,205724,I. Lanni,26,https://cdn.sofifa.com/players/205/724/17_60.png,Italy,https://cdn.sofifa.com/flags/it.png,67,69,Ascoli,https://cdn.sofifa.com/teams/1847/light_30.png,725000.0,3000.0,1129,Right,1.0,2.0,1.0,Medium/ Medium,Normal (185+),No,GK,1.0,2014-07-01,None,2020.0,187.96,170,15.0,17.0,18.0,40.0,13.0,12.0,23.0,14.0,26.0,18.0,38.0,48.0,60.0,66.0,48.0,22.0,72.0,41.0,43.0,17.0,28.0,13.0,7.0,33.0,18.0,44.0,18.0,19.0,21.0,73.0,62.0,55.0,61.0,70.0,GK,66.0,2014
16123,193786,F. Bardi,24,https://cdn.sofifa.com/players/193/786/17_60.png,Italy,https://cdn.sofifa.com/flags/it.png,76,81,Frosinone,https://cdn.sofifa.com/teams/111657/light_30.png,6000000.0,4000.0,1129,Right,1.0,1.0,1.0,Medium/ Medium,Lean (185+),No,GK,22.0,2017-09-11,Inter,2018.0,187.96,176,18.0,10.0,11.0,31.0,17.0,13.0,14.0,19.0,31.0,12.0,51.0,46.0,54.0,74.0,33.0,23.0,76.0,29.0,54.0,18.0,21.0,10.0,11.0,34.0,21.0,22.0,12.0,11.0,10.0,79.0,77.0,62.0,70.0,77.0,GK,75.0,2017
16124,202215,J. Willis,27,https://cdn.sofifa.com/players/202/215/17_60.png,United States,https://cdn.sofifa.com/flags/us.png,66,68,Houston Dynamo,https://cdn.sofifa.com/teams/698/light_30.png,600000.0,2000.0,1129,Right,1.0,2.0,1.0,Medium/ Medium,Normal (185+),No,SUB,31.0,2014-12-08,None,2017.0,195.58,185,13.0,8.0,12.0,34.0,13.0,13.0,14.0,13.0,38.0,15.0,47.0,46.0,52.0,60.0,55.0,23.0,72.0,26.0,71.0,16.0,31.0,24.0,13.0,35.0,22.0,42.0,15.0,12.0,10.0,68.0,65.0,60.0,68.0,65.0,GK,65.0,2014
16125,203688,Irureta,30,https://cdn.sofifa.com/players/203/688/17_60.png,Spain,https://cdn.sofifa.com/flags/es.png,70,70,Real Zaragoza,https://cdn.sofifa.com/teams/244/light_30.png,1100000.0,6000.0,1129,Right,1.0,2.0,1.0,Medium/ Medium,Lean (170-185),No,RES,1.0,2016-07-20,None,2018.0,180.34,163,18.0,13.0,14.0,32.0,25.0,14.0,24.0,22.0,27.0,13.0,35.0,34.0,41.0,66.0,42.0,22.0,56.0,30.0,56.0,20.0,34.0,15.0,12.0,42.0,22.0,38.0,12.0,20.0,15.0,73.0,62.0,76.0,68.0,74.0,GK,69.0,2016
16126,209002,M. Sayouba,23,https://cdn.sofifa.com/players/209/002/17_60.png,Ivory Coast,https://cdn.sofifa.com/flags/ci.png,69,74,Stabæk Fotball,https://cdn.sofifa.com/teams/917/light_30.png,1200000.0,2000.0,1129,Right,1.0,2.0,1.0,Medium/ Medium,Normal (185+),No,GK,1.0,2012-01-01,None,2018.0,193.04,181,18.0,19.0,20.0,30.0,20.0,12.0,16.0,13.0,25.0,19.0,47.0,40.0,32.0,65.0,50.0,22.0,50.0,36.0,69.0,15.0,19.0,25.0,16.0,55.0,15.0,25.0,14.0,12.0,14.0,70.0,65.0,65.0,68.0,73.0,GK,68.0,2012
