,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value(£),Wage(£),Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Joined,Loaned From,Contract Valid Until,Height(cm.),Weight(lbs.),Release Clause(£),Kit Number,Best Overall Rating,Year_Joined
14594,260640,21 K. Kıra,21,https://cdn.sofifa.net/players/260/640/21_60.png,Turkey,https://cdn.sofifa.net/flags/tr.png,57,64,Gençlerbirliği SK,https://cdn.sofifa.net/teams/101025/30.png,300000.0,2000.0,1320,Right,1.0,2.0,2.0,Low/ Medium,Lean (170-185),No,RES,2019-08-27,None,2021.0,180.0,156.555,660000.0,43.0,0.0,2019
14595,261121,22 Yoon Suk Ju,19,https://cdn.sofifa.net/players/261/121/22_60.png,Korea Republic,https://cdn.sofifa.net/flags/kr.png,49,63,Pohang Steelers,https://cdn.sofifa.net/teams/1474/30.png,110000.0,600.0,1320,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,RES,2021-01-04,None,2025.0,178.0,152.145,206000.0,29.0,0.0,2021
14596,258541,22 M. Al Nakhilan,19,https://cdn.sofifa.net/players/258/541/22_60.png,Saudi Arabia,https://cdn.sofifa.net/flags/sa.png,52,69,Al Faisaly,https://cdn.sofifa.net/teams/112389/30.png,200000.0,1000.0,1320,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,SUB,2020-08-15,None,2023.0,177.0,154.35,455000.0,55.0,0.0,2020
14597,271136,T. Atallah,19,https://cdn.sofifa.net/players/271/136/23_60.png,Algeria,https://cdn.sofifa.net/flags/dz.png,57,74,FC Girondins de Bordeaux,https://cdn.sofifa.net/teams/59/30.png,400000.0,700.0,1320,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,SUB,2022-01-02,None,2027.0,187.0,160.965,970000.0,98.0,0.0,2022
14598,271235,O. Bevan,18,https://cdn.sofifa.net/players/271/235/23_60.png,Wales,https://cdn.sofifa.net/flags/gb-wls.png,55,70,AFC Bournemouth,https://cdn.sofifa.net/teams/1943/30.png,275000.0,2000.0,1320,Right,1.0,3.0,2.0,Medium/ Medium,Lean (185+),No,RES,2021-03-01,None,2023.0,186.0,163.17000000000002,722000.0,35.0,0.0,2021
14599,269221,Carlos Martínez,36,https://cdn.sofifa.net/players/269/221/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,57,57,FC Andorra,https://cdn.sofifa.net/teams/114554/30.png,60000.0,1000.0,1320,Right,1.0,2.0,2.0,Medium/ Medium,Normal (185+),No,ST,2020-01-01,None,2023.0,185.0,174.195,93000.0,10.0,0.0,2020
14600,263915,22 M. Bardell,18,https://cdn.sofifa.net/players/263/915/22_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,53,68,Derby County,https://cdn.sofifa.net/teams/91/30.png,210000.0,600.0,1319,Right,1.0,2.0,2.0,Medium/ High,Lean (170-185),No,RES,2019-07-01,None,2023.0,183.0,163.17000000000002,520000.0,22.0,0.0,2019
14601,263933,22 N. Raj,20,https://cdn.sofifa.net/players/263/933/22_60.png,India,https://cdn.sofifa.net/flags/in.png,51,60,Odisha FC,https://cdn.sofifa.net/teams/113257/30.png,130000.0,500.0,1319,Right,1.0,3.0,2.0,High/ Medium,Lean (170-185),No,RES,2021-08-05,None,2022.0,175.0,149.94,202000.0,21.0,0.0,2021
14602,258364,22 Ș. Bodișteanu,18,https://cdn.sofifa.net/players/258/364/22_60.png,Romania,https://cdn.sofifa.net/flags/ro.png,56,72,FC Farul Constanța,https://cdn.sofifa.net/teams/110075/30.png,350000.0,650.0,1319,Right,1.0,3.0,2.0,High/ Low,Lean (170-185),No,SUB,2021-06-21,None,2023.0,180.0,154.35,691000.0,99.0,0.0,2021
14603,255439,22 Y. Matsumura,20,https://cdn.sofifa.net/players/255/439/22_60.png,Japan,https://cdn.sofifa.net/flags/jp.png,59,70,Kashima Antlers,https://cdn.sofifa.net/teams/101147/30.png,500000.0,1000.0,1319,Right,1.0,2.0,3.0,High/ Low,Normal (170-185),No,SUB,2020-01-04,None,2023.0,173.0,138.915,725000.0,27.0,0.0,2020
14604,268264,22 H. Fox,16,https://cdn.sofifa.net/players/268/264/22_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,53,66,Swindon Town,https://cdn.sofifa.net/teams/1934/30.png,200000.0,500.0,1319,Left,1.0,3.0,2.0,High/ Medium,Normal (170-185),No,RES,2021-11-09,None,2022.0,175.0,145.53,475000.0,37.0,0.0,2021
14605,257680,22 Wang Jianwen,33,https://cdn.sofifa.net/players/257/680/22_60.png,China PR,https://cdn.sofifa.net/flags/cn.png,48,48,Qingdao FC,https://cdn.sofifa.net/teams/112961/30.png,30000.0,2000.0,1319,Right,1.0,2.0,2.0,Low/ Low,Normal (170-185),No,SUB,2020-08-01,None,2023.0,182.0,171.99,47000.0,97.0,0.0,2020
14606,257294,22 S. Hopeau,22,https://cdn.sofifa.net/players/257/294/22_60.png,United States,https://cdn.sofifa.net/flags/us.png,55,63,Seattle Sounders FC,https://cdn.sofifa.net/teams/111144/30.png,275000.0,1000.0,1319,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,RES,2020-07-01,None,2021.0,180.0,160.965,468000.0,37.0,0.0,2020
14607,254481,21 R. Al Marshoud,21,https://cdn.sofifa.net/players/254/481/21_60.png,Saudi Arabia,https://cdn.sofifa.net/flags/sa.png,51,64,Al Raed,https://cdn.sofifa.net/teams/112392/30.png,140000.0,2000.0,1319,Right,1.0,3.0,2.0,Medium/ Low,Normal (170-185),No,RES,2019-11-23,None,2024.0,174.0,147.735,159000.0,77.0,0.0,2019
14608,266813,22 H. Maie,18,https://cdn.sofifa.net/players/266/813/22_60.png,Japan,https://cdn.sofifa.net/flags/jp.png,56,72,Kashiwa Reysol,https://cdn.sofifa.net/teams/101145/30.png,375000.0,800.0,1319,Right,1.0,2.0,2.0,Medium/ Medium,Normal (185+),No,RES,2022-01-28,None,2023.0,187.0,180.81,703000.0,35.0,0.0,2022
14609,267961,22 R. Nolan,22,https://cdn.sofifa.net/players/267/961/22_60.png,Republic of Ireland,https://cdn.sofifa.net/flags/ie.png,59,66,Northampton Town,https://cdn.sofifa.net/teams/1930/30.png,425000.0,3000.0,1319,Right,1.0,3.0,2.0,Medium/ High,Lean (185+),No,SUB,2022-02-28,None,2023.0,188.0,160.965,829000.0,16.0,0.0,2022
14610,261297,21 P. McGregor,19,https://cdn.sofifa.net/players/261/297/21_60.png,Jamaica,https://cdn.sofifa.net/flags/jm.png,52,60,Djurgårdens IF,https://cdn.sofifa.net/teams/710/30.png,170000.0,850.0,1319,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,SUB,2019-01-01,None,2021.0,178.0,158.76,247000.0,29.0,0.0,2019
14611,241671,D. Livaković,27,https://cdn.sofifa.net/players/241/671/23_60.png,Croatia,https://cdn.sofifa.net/flags/hr.png,80,83,Dinamo Zagreb,https://cdn.sofifa.net/teams/211/30.png,20500000.0,1000.0,1319,Right,2.0,2.0,1.0,Medium/ Medium,Normal (185+),No,GK,2015-08-31,None,2024.0,187.0,174.195,46600000.0,40.0,0.0,2015
14612,264118,Bernardo Vilar,24,https://cdn.sofifa.net/players/264/118/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,58,66,IFK Värnamo,https://cdn.sofifa.net/teams/112126/30.png,425000.0,550.0,1319,Left,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,SUB,2022-07-27,None,2025.0,192.0,187.425,616000.0,33.0,0.0,2022
14613,199987,J. Cillessen,33,https://cdn.sofifa.net/players/199/987/23_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,80,80,N.E.C. Nijmegen,https://cdn.sofifa.net/teams/1910/30.png,7000000.0,13000.0,1319,Right,3.0,3.0,1.0,Medium/ Medium,Normal (185+),No,GK,2022-08-08,None,2025.0,185.0,183.01500000000001,10200000.0,22.0,0.0,2022
14614,255117,22 K. Elliott,20,https://cdn.sofifa.net/players/255/117/22_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,54,67,Huddersfield Town,https://cdn.sofifa.net/teams/1939/30.png,250000.0,1000.0,1319,Right,1.0,3.0,2.0,High/ Low,Normal (185+),No,RES,2018-07-01,None,2022.0,185.0,165.375,631000.0,51.0,0.0,2018
14615,258800,22 W. Lalnunfela,25,https://cdn.sofifa.net/players/258/800/22_60.png,India,https://cdn.sofifa.net/flags/in.png,53,55,NorthEast United FC,https://cdn.sofifa.net/teams/113040/30.png,120000.0,500.0,1319,Right,1.0,2.0,2.0,High/ Low,Normal (170-185),No,SUB,2021-09-11,None,2022.0,179.0,152.145,171000.0,49.0,0.0,2021
14616,203042,J. Butland,29,https://cdn.sofifa.net/players/203/042/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,73,73,Crystal Palace,https://cdn.sofifa.net/teams/1799/30.png,2100000.0,31000.0,1319,Right,2.0,4.0,1.0,Medium/ Medium,Normal (185+),Yes,SUB,2020-10-18,None,2023.0,196.0,209.475,4000000.0,1.0,0.0,2020
14617,252851,21 B. Curville,21,https://cdn.sofifa.net/players/252/851/21_60.png,Australia,https://cdn.sofifa.net/flags/au.png,58,69,Macarthur FC,https://cdn.sofifa.net/teams/114604/30.png,425000.0,500.0,1319,Right,1.0,2.0,2.0,Low/ High,Normal (170-185),No,SUB,2020-07-29,None,2024.0,181.0,165.375,616000.0,17.0,0.0,2020
14618,258136,22 L. Khoury,20,https://cdn.sofifa.net/players/258/136/22_60.png,Australia,https://cdn.sofifa.net/flags/au.png,51,63,Central Coast Mariners,https://cdn.sofifa.net/teams/111396/30.png,140000.0,500.0,1319,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,SUB,2021-08-06,None,2022.0,182.0,154.35,203000.0,33.0,0.0,2021
14619,266176,O. Wallin,20,https://cdn.sofifa.net/players/266/176/23_60.png,Sweden,https://cdn.sofifa.net/flags/se.png,55,64,Degerfors IF,https://cdn.sofifa.net/teams/113892/30.png,250000.0,500.0,1319,Right,1.0,3.0,2.0,High/ Medium,Normal (185+),No,SUB,2022-01-08,None,2024.0,190.0,183.01500000000001,363000.0,6.0,0.0,2022
14620,263110,I. Baldé,19,https://cdn.sofifa.net/players/263/110/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,59,69,Racing Club de Lens,https://cdn.sofifa.net/teams/64/30.png,500000.0,3000.0,1318,Right,1.0,3.0,3.0,Medium/ Medium,Lean (185+),No,RES,2021-07-05,None,2024.0,185.0,167.58,1100000.0,33.0,0.0,2021
14621,258752,21 R. Omori,17,https://cdn.sofifa.net/players/258/752/21_60.png,Japan,https://cdn.sofifa.net/flags/jp.png,56,72,FC Tokyo,https://cdn.sofifa.net/teams/101150/30.png,325000.0,500.0,1318,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,RES,2020-09-13,None,2023.0,183.0,174.195,609000.0,34.0,0.0,2020
14622,270711,I. Camara,24,https://cdn.sofifa.net/players/270/711/23_60.png,Senegal,https://cdn.sofifa.net/flags/sn.png,58,64,Dijon FCO,https://cdn.sofifa.net/teams/110569/30.png,325000.0,1000.0,1318,Right,1.0,2.0,2.0,Medium/ Low,Normal (170-185),No,RES,2022-07-12,None,2024.0,179.0,165.375,634000.0,18.0,0.0,2022
14623,261151,M. Hussein,20,https://cdn.sofifa.net/players/261/151/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,53,57,Crawley Town,https://cdn.sofifa.net/teams/110890/30.png,130000.0,2000.0,1318,Right,1.0,2.0,4.0,High/ Medium,Normal (170-185),No,RES,2021-02-04,None,2023.0,179.0,160.965,237000.0,29.0,0.0,2021
14624,268965,22 Zhang Yujun,19,https://cdn.sofifa.net/players/268/965/22_60.png,China PR,https://cdn.sofifa.net/flags/cn.png,46,56,Hebei FC,https://cdn.sofifa.net/teams/112978/30.png,100000.0,1000.0,1318,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,RES,2022-04-30,None,2026.0,176.0,147.735,175000.0,28.0,0.0,2022
14625,257688,S. Pereira,24,https://cdn.sofifa.net/players/257/688/23_60.png,India,https://cdn.sofifa.net/flags/in.png,52,59,FC Goa,https://cdn.sofifa.net/teams/113298/30.png,150000.0,500.0,1318,Left,1.0,2.0,2.0,Medium/ Medium,Normal (170-185),No,SUB,2020-08-01,None,2024.0,172.0,134.505,233000.0,2.0,0.0,2020
14626,260742,22 B. Mensah,18,https://cdn.sofifa.net/players/260/742/22_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,50,66,Peterborough United,https://cdn.sofifa.net/teams/1938/30.png,110000.0,500.0,1318,Right,1.0,2.0,2.0,Medium/ Medium,Normal (170-185),No,RES,2020-12-29,None,2023.0,181.0,141.12,272000.0,29.0,0.0,2020
14627,264423,22 T. Berdayes,19,https://cdn.sofifa.net/players/264/423/22_60.png,Switzerland,https://cdn.sofifa.net/flags/ch.png,54,65,FC Sion,https://cdn.sofifa.net/teams/110770/30.png,230000.0,2000.0,1318,Right,1.0,2.0,2.0,Medium/ Medium,Lean (185+),No,RES,2021-01-28,None,2025.0,186.0,163.17000000000002,380000.0,25.0,0.0,2021
14628,254608,20 E. Hernández,21,https://cdn.sofifa.net/players/254/608/20_60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png,58,66,Jaguares de Córdoba Fútbol Club,https://cdn.sofifa.net/teams/112903/30.png,170000.0,500.0,1318,Right,1.0,3.0,2.0,Low/ Medium,Lean (185+),No,RCB,2020-01-05,None,2023.0,190.0,160.965,264000.0,24.0,0.0,2020
14629,264389,P. Ndiaye,24,https://cdn.sofifa.net/players/264/389/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,63,66,SC Rheindorf Altach,https://cdn.sofifa.net/teams/15009/30.png,575000.0,2000.0,1318,Left,1.0,2.0,2.0,Low/ Medium,Lean (185+),No,SUB,2021-08-26,None,2023.0,203.0,156.555,877000.0,6.0,0.0,2021
14630,252942,G. Borrelli,22,https://cdn.sofifa.net/players/252/942/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,58,69,Frosinone,https://cdn.sofifa.net/teams/111657/30.png,450000.0,650.0,1318,Right,1.0,2.0,2.0,Medium/ Low,Lean (185+),No,RES,2019-07-12,None,2024.0,194.0,198.45000000000002,788000.0,90.0,0.0,2019
14631,263846,22 Wan Yu,19,https://cdn.sofifa.net/players/263/846/22_60.png,China PR,https://cdn.sofifa.net/flags/cn.png,47,57,Dalian Professional Football Club,https://cdn.sofifa.net/teams/112378/30.png,100000.0,1000.0,1318,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,RES,2021-08-02,None,2025.0,183.0,171.99,175000.0,35.0,0.0,2021
14632,263329,22 T. Nixon,18,https://cdn.sofifa.net/players/263/329/22_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,53,69,Hull City,https://cdn.sofifa.net/teams/1952/30.png,230000.0,550.0,1318,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,RES,2021-07-01,None,2022.0,182.0,183.01500000000001,569000.0,38.0,0.0,2021
14633,267408,C. Kendall,21,https://cdn.sofifa.net/players/267/408/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,52,61,Lincoln City,https://cdn.sofifa.net/teams/149/30.png,180000.0,1000.0,1318,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,RES,2022-01-28,None,2024.0,181.0,156.555,351000.0,46.0,0.0,2022
14634,269038,22 Zhang Wenxuan,16,https://cdn.sofifa.net/players/269/038/22_60.png,China PR,https://cdn.sofifa.net/flags/cn.png,44,59,Guangzhou FC,https://cdn.sofifa.net/teams/111839/30.png,110000.0,500.0,1318,Right,1.0,1.0,2.0,Low/ Low,Lean (170-185),No,RES,2022-05-01,None,2022.0,175.0,154.35,239000.0,29.0,0.0,2022
14635,263702,22 S. Adeniran,22,https://cdn.sofifa.net/players/263/702/22_60.png,United States,https://cdn.sofifa.net/flags/us.png,55,63,Seattle Sounders FC,https://cdn.sofifa.net/teams/111144/30.png,275000.0,1000.0,1318,Left,1.0,2.0,3.0,High/ Medium,Normal (185+),No,SUB,2021-07-18,None,2022.0,196.0,200.655,468000.0,98.0,0.0,2021
14636,256811,A. George,19,https://cdn.sofifa.net/players/256/811/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,52,68,Birmingham City,https://cdn.sofifa.net/teams/88/30.png,210000.0,3000.0,1318,Right,1.0,2.0,2.0,High/ Low,Lean (170-185),No,RES,2018-07-01,None,2023.0,176.0,158.76,530000.0,40.0,0.0,2018
14637,262406,22 H. Nee,18,https://cdn.sofifa.net/players/262/406/22_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,54,71,Coventry City,https://cdn.sofifa.net/teams/1800/30.png,275000.0,1000.0,1317,Right,1.0,3.0,2.0,High/ Medium,Lean (170-185),No,RES,2021-07-01,None,2023.0,180.0,163.17000000000002,694000.0,47.0,0.0,2021
14638,253518,Li Yang,24,https://cdn.sofifa.net/players/253/518/23_60.png,China PR,https://cdn.sofifa.net/flags/cn.png,59,64,Guangzhou FC,https://cdn.sofifa.net/teams/111839/30.png,300000.0,1000.0,1317,Right,1.0,3.0,2.0,Medium/ Medium,Stocky (185+),No,LCB,2022-04-15,None,2023.0,186.0,187.425,488000.0,6.0,0.0,2022
14639,263874,22 M. Cvjetinovic,17,https://cdn.sofifa.net/players/263/874/22_60.png,Germany,https://cdn.sofifa.net/flags/de.png,56,68,FC Viktoria 1889 Berlin,https://cdn.sofifa.net/teams/115820/30.png,300000.0,500.0,1317,Left,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,RES,2021-07-01,None,2022.0,189.0,165.375,495000.0,37.0,0.0,2021
14640,257496,22 A. Anderson,20,https://cdn.sofifa.net/players/257/496/22_60.png,Australia,https://cdn.sofifa.net/flags/au.png,57,64,Melbourne Victory,https://cdn.sofifa.net/teams/111397/30.png,300000.0,1000.0,1317,Right,1.0,3.0,2.0,Low/ High,Normal (170-185),No,SUB,2020-07-01,None,2022.0,184.0,163.17000000000002,435000.0,15.0,0.0,2020
14641,264002,22 Lucas Monzón,18,https://cdn.sofifa.net/players/264/002/22_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,58,69,New York Red Bulls,https://cdn.sofifa.net/teams/689/30.png,400000.0,500.0,1317,Left,1.0,2.0,2.0,Medium/ Medium,Lean (170-185),No,RES,2020-07-24,None,2023.0,184.0,171.99,660000.0,55.0,0.0,2020
14642,264016,C. Mutawe,21,https://cdn.sofifa.net/players/264/016/23_60.png,Republic of Ireland,https://cdn.sofifa.net/flags/ie.png,52,55,Drogheda United,https://cdn.sofifa.net/teams/1572/30.png,100000.0,500.0,1317,Right,1.0,3.0,2.0,Medium/ High,Lean (170-185),No,SUB,2021-01-01,None,2022.0,184.0,132.3,163000.0,18.0,0.0,2021
14643,269507,S. Kapuadi,24,https://cdn.sofifa.net/players/269/507/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,64,69,Wisła Płock,https://cdn.sofifa.net/teams/1569/30.png,800000.0,1000.0,1317,Left,1.0,2.0,2.0,Medium/ Medium,Normal (185+),No,RCB,2022-06-17,None,2023.0,193.0,194.04000000000002,1100000.0,3.0,0.0,2022
14644,261452,S. Sabetkar,27,https://cdn.sofifa.net/players/261/452/23_60.png,Sweden,https://cdn.sofifa.net/flags/se.png,61,64,Degerfors IF,https://cdn.sofifa.net/teams/113892/30.png,375000.0,700.0,1317,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,CB,2021-03-16,None,2023.0,187.0,178.60500000000002,497000.0,4.0,0.0,2021
14645,266048,V. Andersson,27,https://cdn.sofifa.net/players/266/048/23_60.png,Sweden,https://cdn.sofifa.net/flags/se.png,54,55,IFK Värnamo,https://cdn.sofifa.net/teams/112126/30.png,130000.0,700.0,1317,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,RES,2021-12-22,None,2023.0,188.0,176.4,172000.0,22.0,0.0,2021
14646,257685,L. D'Cunha,24,https://cdn.sofifa.net/players/257/685/23_60.png,India,https://cdn.sofifa.net/flags/in.png,52,58,FC Goa,https://cdn.sofifa.net/teams/113298/30.png,120000.0,500.0,1317,Right,1.0,2.0,2.0,Medium/ High,Normal (170-185),No,SUB,2020-08-01,None,2023.0,177.0,141.12,186000.0,6.0,0.0,2020
14647,269969,A. Gajgier,18,https://cdn.sofifa.net/players/269/969/23_60.png,Poland,https://cdn.sofifa.net/flags/pl.png,54,70,Radomiak Radom,https://cdn.sofifa.net/teams/111088/30.png,250000.0,500.0,1317,Left,1.0,2.0,2.0,Medium/ Medium,Lean (185+),No,RES,2022-06-17,None,2024.0,193.0,171.99,494000.0,36.0,0.0,2022
14648,255790,21 R. Andía,22,https://cdn.sofifa.net/players/255/790/21_60.png,Peru,https://cdn.sofifa.net/flags/pe.png,56,65,Club Atlético Grau,https://cdn.sofifa.net/teams/114598/30.png,300000.0,500.0,1317,Right,1.0,3.0,2.0,Medium/ Medium,Stocky (170-185),No,SUB,2020-01-06,None,2024.0,172.0,154.35,705000.0,24.0,0.0,2020
14649,263308,A. Marsh,19,https://cdn.sofifa.net/players/263/308/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,54,68,Barnsley,https://cdn.sofifa.net/teams/1932/30.png,250000.0,1000.0,1317,Right,1.0,3.0,2.0,Medium/ Low,Lean (170-185),No,SUB,2019-08-01,None,2023.0,175.0,143.32500000000002,594000.0,19.0,0.0,2019
14650,254467,22 A. Cassaert,20,https://cdn.sofifa.net/players/254/467/22_60.png,Belgium,https://cdn.sofifa.net/flags/be.png,57,68,KSV Cercle Brugge,https://cdn.sofifa.net/teams/1750/30.png,325000.0,1000.0,1317,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,RES,2019-11-23,None,2022.0,184.0,163.17000000000002,536000.0,32.0,0.0,2019
14651,269508,M. Šulek,24,https://cdn.sofifa.net/players/269/508/23_60.png,Slovakia,https://cdn.sofifa.net/flags/sk.png,61,67,Wisła Płock,https://cdn.sofifa.net/teams/1569/30.png,475000.0,950.0,1316,Right,1.0,2.0,2.0,High/ Medium,Lean (170-185),No,RES,2022-06-17,None,2023.0,179.0,143.32500000000002,736000.0,19.0,0.0,2022
14652,255260,22 N. Machado,24,https://cdn.sofifa.net/players/255/260/22_60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png,56,61,Centro Atlético Fénix,https://cdn.sofifa.net/teams/111002/30.png,220000.0,500.0,1316,Left,1.0,3.0,2.0,Medium/ Low,Normal (185+),No,RS,2020-01-13,None,2022.0,186.0,178.60500000000002,490000.0,29.0,0.0,2020
14653,254640,22 R. Akbib,20,https://cdn.sofifa.net/players/254/640/22_60.png,Belgium,https://cdn.sofifa.net/flags/be.png,57,71,Royal Charleroi S.C.,https://cdn.sofifa.net/teams/670/30.png,375000.0,2000.0,1316,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,RES,2021-07-01,None,2022.0,180.0,165.375,797000.0,29.0,0.0,2021
14654,268906,E. Koyuncu,16,https://cdn.sofifa.net/players/268/906/23_60.png,Turkey,https://cdn.sofifa.net/flags/tr.png,56,75,İstanbul Başakşehir FK,https://cdn.sofifa.net/teams/101014/30.png,325000.0,500.0,1316,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,SUB,2022-04-13,None,2025.0,180.0,165.375,853000.0,41.0,0.0,2022
14655,264069,N. Saintini,22,https://cdn.sofifa.net/players/264/069/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,56,66,FC Sion,https://cdn.sofifa.net/teams/110770/30.png,300000.0,3000.0,1316,Right,1.0,2.0,2.0,Medium/ High,Normal (185+),No,LCB,2019-01-08,None,2023.0,188.0,187.425,495000.0,39.0,0.0,2019
14656,271133,G. Richard,19,https://cdn.sofifa.net/players/271/133/23_60.png,Switzerland,https://cdn.sofifa.net/flags/ch.png,57,70,FC Sion,https://cdn.sofifa.net/teams/110770/30.png,375000.0,2000.0,1316,Right,1.0,2.0,2.0,Medium/ Medium,Normal (185+),No,RES,2022-07-01,None,2025.0,186.0,176.4,778000.0,71.0,0.0,2022
14657,254515,22 H. Holgersson,21,https://cdn.sofifa.net/players/254/515/22_60.png,Sweden,https://cdn.sofifa.net/flags/se.png,52,64,Mjällby AIF,https://cdn.sofifa.net/teams/112072/30.png,200000.0,550.0,1316,Right,1.0,2.0,2.0,Medium/ Medium,Lean (170-185),No,RES,2020-01-01,None,2021.0,182.0,160.965,290000.0,20.0,0.0,2020
14658,266106,A. Larsson,18,https://cdn.sofifa.net/players/266/106/23_60.png,Sweden,https://cdn.sofifa.net/flags/se.png,54,70,GIF Sundsvall,https://cdn.sofifa.net/teams/1596/30.png,275000.0,500.0,1316,Right,1.0,2.0,2.0,Medium/ Medium,Normal (170-185),No,SUB,2021-12-17,None,2024.0,184.0,176.4,516000.0,17.0,0.0,2021
14659,253999,22 D. Moss,20,https://cdn.sofifa.net/players/253/999/22_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,56,63,Leyton Orient,https://cdn.sofifa.net/teams/1958/30.png,250000.0,2000.0,1316,Right,1.0,3.0,2.0,Low/ High,Normal (185+),No,RES,2022-08-11,Millwall,2022.0,187.0,185.22,1300000.0,17.0,0.0,2022
14660,262331,21 Franklin Mascote,23,https://cdn.sofifa.net/players/262/331/21_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,56,56,Club Always Ready,https://cdn.sofifa.net/teams/114577/30.png,170000.0,500.0,1316,Right,1.0,4.0,2.0,Medium/ Low,Lean (185+),No,RES,2021-02-02,None,2021.0,188.0,171.99,366000.0,30.0,0.0,2021
14661,256631,22 B. Montaño,19,https://cdn.sofifa.net/players/256/631/22_60.png,Colombia,https://cdn.sofifa.net/flags/co.png,59,70,Deportivo Cali,https://cdn.sofifa.net/teams/101102/30.png,450000.0,500.0,1316,Left,1.0,2.0,2.0,Medium/ Medium,Normal (170-185),No,RES,2022-01-01,None,2023.0,176.0,154.35,698000.0,30.0,0.0,2022
14662,265697,22 M. Henry,17,https://cdn.sofifa.net/players/265/697/22_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,52,67,Bolton Wanderers,https://cdn.sofifa.net/teams/4/30.png,180000.0,500.0,1316,Right,1.0,3.0,2.0,High/ Medium,Lean (170-),No,RES,2021-07-01,None,2022.0,165.0,125.685,428000.0,48.0,0.0,2021
14663,255791,21 R. Arrasco,23,https://cdn.sofifa.net/players/255/791/21_60.png,Peru,https://cdn.sofifa.net/flags/pe.png,54,59,Club Atlético Grau,https://cdn.sofifa.net/teams/114598/30.png,160000.0,500.0,1316,Right,1.0,3.0,2.0,Medium/ High,Lean (170-),No,SUB,2021-01-01,None,2024.0,168.0,138.915,356000.0,7.0,0.0,2021
14664,259683,22 M. Brasil,22,https://cdn.sofifa.net/players/259/683/22_60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png,62,73,Cerro Largo Fútbol Club,https://cdn.sofifa.net/teams/115536/30.png,825000.0,500.0,1315,Right,1.0,2.0,2.0,Medium/ Medium,Normal (170-185),No,LCB,2021-04-22,None,2022.0,180.0,158.76,1900000.0,19.0,0.0,2021
14665,257798,21 G. Dobrovoljc,27,https://cdn.sofifa.net/players/257/798/21_60.png,Slovenia,https://cdn.sofifa.net/flags/si.png,59,62,Fatih Karagümrük S.K.,https://cdn.sofifa.net/teams/111117/30.png,250000.0,2000.0,1315,Right,1.0,2.0,2.0,Medium/ Medium,Stocky (170-185),No,RES,2019-08-19,None,2021.0,183.0,174.195,353000.0,8.0,0.0,2019
